Genus,Epithet,Status,threat_category,species
Coeloglossum,viride,LC,not_threatened,Coeloglossum viride
Coincya,longirostra,EN,threatened,Coincya longirostra
Coincya,monensis cheiranthos,LC,not_threatened,Coincya monensis cheiranthos
Coincya,monensis nevadensis,NT,not_threatened,Coincya monensis nevadensis
Coincya,monensis orophila,LC,not_threatened,Coincya monensis orophila
Coincya,monensis puberula,DD,not_threatened,Coincya monensis puberula
Coincya,rupestris leptocarpa,CR,threatened,Coincya rupestris leptocarpa
Coincya,rupestris rupestris,VU,threatened,Coincya rupestris rupestris
Coincya,transtagana,LC,not_threatened,Coincya transtagana
Colchicum,androcymbioides,LC,not_threatened,Colchicum androcymbioides
Colchicum,autumnale,LC,not_threatened,Colchicum autumnale
Colchicum,lusitanum,LC,not_threatened,Colchicum lusitanum
Colchicum,multiflorum,LC,not_threatened,Colchicum multiflorum
Colchicum,triphyllum,LC,not_threatened,Colchicum triphyllum
Coleostephus,myconis,LC,not_threatened,Coleostephus myconis
Colutea,arborescens,LC,not_threatened,Colutea arborescens
Colutea,brevialata,LC,not_threatened,Colutea brevialata
Colutea,hispanica,LC,not_threatened,Colutea hispanica
Comastoma,tenellum,VU,threatened,Comastoma tenellum
Commicarpus,africanus,VU,threatened,Commicarpus africanus
Conium,maculatum,LC,not_threatened,Conium maculatum
Conopodium,arvense,LC,not_threatened,Conopodium arvense
Conopodium,bunioides,NT,not_threatened,Conopodium bunioides
Conopodium,majus majus,LC,not_threatened,Conopodium majus majus
Conopodium,majus marizianum,LC,not_threatened,Conopodium majus marizianum
Conopodium,marianum,LC,not_threatened,Conopodium marianum
Conopodium,pyrenaeum,LC,not_threatened,Conopodium pyrenaeum
Conopodium,subcarneum,LC,not_threatened,Conopodium subcarneum
Conopodium,thalictrifolium,LC,not_threatened,Conopodium thalictrifolium
Conringia,orientalis,LC,not_threatened,Conringia orientalis
Consolida,mauritanica,LC,not_threatened,Consolida mauritanica
Consolida,orientalis,LC,not_threatened,Consolida orientalis
Consolida,pubescens,LC,not_threatened,Consolida pubescens
Convallaria,majalis,LC,not_threatened,Convallaria majalis
Convolvulus,althaeoides,LC,not_threatened,Convolvulus althaeoides
Convolvulus,arvensis,LC,not_threatened,Convolvulus arvensis
Convolvulus,boissieri,LC,not_threatened,Convolvulus boissieri
Convolvulus,cantabrica,LC,not_threatened,Convolvulus cantabrica
Convolvulus,humilis,LC,not_threatened,Convolvulus humilis
Convolvulus,lanuginosus,LC,not_threatened,Convolvulus lanuginosus
Convolvulus,lineatus,LC,not_threatened,Convolvulus lineatus
Convolvulus,meonanthus,LC,not_threatened,Convolvulus meonanthus
Convolvulus,pentapetaloides,VU,threatened,Convolvulus pentapetaloides
Convolvulus,siculus agrestis,LC,not_threatened,Convolvulus siculus agrestis
Convolvulus,siculus elongatus,NT,not_threatened,Convolvulus siculus elongatus
Convolvulus,siculus siculus,LC,not_threatened,Convolvulus siculus siculus
Convolvulus,tricolor tricolor,LC,not_threatened,Convolvulus tricolor tricolor
Convolvulus,valentinus,LC,not_threatened,Convolvulus valentinus
Corallorhiza,trifida,CR,threatened,Corallorhiza trifida
Corema,album,NT,not_threatened,Corema album
Coriaria,myrtifolia,LC,not_threatened,Coriaria myrtifolia
Coris,hispanica,VU,threatened,Coris hispanica
Coris,monspeliensis fontqueri,LC,not_threatened,Coris monspeliensis fontqueri
Coris,monspeliensis monspeliensis,LC,not_threatened,Coris monspeliensis monspeliensis
Coris,monspeliensis syrtica,LC,not_threatened,Coris monspeliensis syrtica
Cornus,sanguinea sanguinea,LC,not_threatened,Cornus sanguinea sanguinea
Coronilla,glauca,LC,not_threatened,Coronilla glauca
Coronilla,juncea,LC,not_threatened,Coronilla juncea
Coronilla,minima lotoides,LC,not_threatened,Coronilla minima lotoides
Coronilla,minima minima,LC,not_threatened,Coronilla minima minima
Coronilla,montserratii,LC,not_threatened,Coronilla montserratii
Coronilla,repanda dura,LC,not_threatened,Coronilla repanda dura
Coronilla,repanda repanda,VU,threatened,Coronilla repanda repanda
Coronilla,scorpioides,LC,not_threatened,Coronilla scorpioides
Coronopus,didymus,LC,not_threatened,Coronopus didymus
Coronopus,navasii,CR,threatened,Coronopus navasii
Coronopus,squamatus,LC,not_threatened,Coronopus squamatus
Corrigiola,litoralis litoralis,NT,not_threatened,Corrigiola litoralis litoralis
Corrigiola,litoralis perez-larae,LC,not_threatened,Corrigiola litoralis perez-larae
Corrigiola,telephiifolia,LC,not_threatened,Corrigiola telephiifolia
Corydalis,cava cava,LC,not_threatened,Corydalis cava cava
Corydalis,intermedia,NT,not_threatened,Corydalis intermedia
Corydalis,solida solida,LC,not_threatened,Corydalis solida solida
Corylus,avellana,LC,not_threatened,Corylus avellana
Corynephorus,canescens,LC,not_threatened,Corynephorus canescens
Corynephorus,divaricatus articulatus,LC,not_threatened,Corynephorus divaricatus articulatus
Corynephorus,fasciculatus,LC,not_threatened,Corynephorus fasciculatus
Cosentinia,vellea vellea,LC,not_threatened,Cosentinia vellea vellea
Cota,altissima,LC,not_threatened,Cota altissima
Cota,oretana,EN,threatened,Cota oretana
Cota,triumfettii,LC,not_threatened,Cota triumfettii
Cotoneaster,granatensis,LC,not_threatened,Cotoneaster granatensis
Cotoneaster,integerrimus,LC,not_threatened,Cotoneaster integerrimus
Cotoneaster,tomentosus,LC,not_threatened,Cotoneaster tomentosus
Crambe,feuilleei,EN,threatened,Crambe feuilleei
Crambe,filiformis,LC,not_threatened,Crambe filiformis
Crambe,hispanica,LC,not_threatened,Crambe hispanica
Crassula,tillaea,LC,not_threatened,Crassula tillaea
Crassula,vaillantii,LC,not_threatened,Crassula vaillantii
Crataegus,granatensis,LC,not_threatened,Crataegus granatensis
Crataegus,laciniata,VU,threatened,Crataegus laciniata
Crataegus,laevigata,LC,not_threatened,Crataegus laevigata
Crataegus,monogyna,LC,not_threatened,Crataegus monogyna
Crepis,albida albida,LC,not_threatened,Crepis albida albida
Crepis,albida asturica,LC,not_threatened,Crepis albida asturica
Crepis,albida grosii,LC,not_threatened,Crepis albida grosii
Crepis,albida longicaulis,LC,not_threatened,Crepis albida longicaulis
Crepis,albida macrocephala,NT,not_threatened,Crepis albida macrocephala
Crepis,albida scorzoneroides,LC,not_threatened,Crepis albida scorzoneroides
Crepis,alpina,EN,threatened,Crepis alpina
Crepis,biennis,NT,not_threatened,Crepis biennis
Crepis,capillaris,LC,not_threatened,Crepis capillaris
Crepis,conyzifolia,NT,not_threatened,Crepis conyzifolia
Crepis,erythia,VU,threatened,Crepis erythia
Crepis,foetida,LC,not_threatened,Crepis foetida
Crepis,granatensis,EN,threatened,Crepis granatensis
Crepis,lampsanoides,LC,not_threatened,Crepis lampsanoides
Crepis,mollis,LC,not_threatened,Crepis mollis
Crepis,nicaeensis,LC,not_threatened,Crepis nicaeensis
Crepis,novoana,CR,threatened,Crepis novoana
Crepis,oporinoides,VU,threatened,Crepis oporinoides
Crepis,paludosa,LC,not_threatened,Crepis paludosa
Crepis,pulchra,LC,not_threatened,Crepis pulchra
Crepis,pygmaea,LC,not_threatened,Crepis pygmaea
Crepis,pyrenaica,LC,not_threatened,Crepis pyrenaica
Crepis,setosa,LC,not_threatened,Crepis setosa
Crepis,suffreniana,LC,not_threatened,Crepis suffreniana
Crepis,tingitana,VU,threatened,Crepis tingitana
Crepis,vesicaria congenita,LC,not_threatened,Crepis vesicaria congenita
Crepis,vesicaria taraxacifolia,LC,not_threatened,Crepis vesicaria taraxacifolia
Crepis,vesicaria vesicaria,LC,not_threatened,Crepis vesicaria vesicaria
Crepis,zacintha,NT,not_threatened,Crepis zacintha
Cressa,cretica,LC,not_threatened,Cressa cretica
Crithmum,maritimum,LC,not_threatened,Crithmum maritimum
Crocus,carpetanus,LC,not_threatened,Crocus carpetanus
Crocus,nevadensis,LC,not_threatened,Crocus nevadensis
Crocus,nudiflorus,LC,not_threatened,Crocus nudiflorus
Crocus,serotinus clusii,LC,not_threatened,Crocus serotinus clusii
Crocus,serotinus salzmannii,LC,not_threatened,Crocus serotinus salzmannii
Crocus,serotinus serotinus,EN,threatened,Crocus serotinus serotinus
Crocus,vernus albiflorus,NT,not_threatened,Crocus vernus albiflorus
Crocus,vernus vernus,EN,threatened,Crocus vernus vernus
Crucianella,angustifolia,LC,not_threatened,Crucianella angustifolia
Crucianella,latifolia,LC,not_threatened,Crucianella latifolia
Crucianella,maritima,LC,not_threatened,Crucianella maritima
Crucianella,patula,LC,not_threatened,Crucianella patula
Cruciata,glabra glabra,LC,not_threatened,Cruciata glabra glabra
Cruciata,glabra hirticaulis,EN,threatened,Cruciata glabra hirticaulis
Cruciata,laevipes,LC,not_threatened,Cruciata laevipes
Cruciata,pedemontana,LC,not_threatened,Cruciata pedemontana
Crupina,crupinastrum,LC,not_threatened,Crupina crupinastrum
Crupina,vulgaris,LC,not_threatened,Crupina vulgaris
Crypsis,aculeata,LC,not_threatened,Crypsis aculeata
Crypsis,alopecuroides,LC,not_threatened,Crypsis alopecuroides
Crypsis,schoenoides,LC,not_threatened,Crypsis schoenoides
Cryptogramma,crispa,LC,not_threatened,Cryptogramma crispa
Ctenopsis,delicatula,LC,not_threatened,Ctenopsis delicatula
Ctenopsis,gypsophila,LC,not_threatened,Ctenopsis gypsophila
Cucubalus,baccifer,LC,not_threatened,Cucubalus baccifer
Culcita,macrocarpa,EN,threatened,Culcita macrocarpa
Cullen,americanum,LC,not_threatened,Cullen americanum
Cuscuta,approximata approximata,LC,not_threatened,Cuscuta approximata approximata
Cuscuta,epithymum,LC,not_threatened,Cuscuta epithymum
Cuscuta,europaea,LC,not_threatened,Cuscuta europaea
Cuscuta,monogyna,NT,not_threatened,Cuscuta monogyna
Cuscuta,nivea,LC,not_threatened,Cuscuta nivea
Cuscuta,planiflora,LC,not_threatened,Cuscuta planiflora
Cuscuta,triumviratus,LC,not_threatened,Cuscuta triumviratus
Cutandia,dichotoma,LC,not_threatened,Cutandia dichotoma
Cutandia,divaricata,EN,threatened,Cutandia divaricata
Cutandia,maritima,LC,not_threatened,Cutandia maritima
Cutandia,memphitica,NT,not_threatened,Cutandia memphitica
Cyanus,montanus,LC,not_threatened,Cyanus montanus
Cyanus,segetum,LC,not_threatened,Cyanus segetum
Cyanus,triumfettii,LC,not_threatened,Cyanus triumfettii
Cymbalaria,aequitriloba,VU,threatened,Cymbalaria aequitriloba
Cymodocea,nodosa,VU,threatened,Cymodocea nodosa
Cynanchum,acutum acutum,LC,not_threatened,Cynanchum acutum acutum
Cynara,algarbiensis,VU,threatened,Cynara algarbiensis
Cynara,baetica baetica,VU,threatened,Cynara baetica baetica
Cynara,humilis,LC,not_threatened,Cynara humilis
Cynara,tournefortii,CR,threatened,Cynara tournefortii
Cynodon,dactylon,LC,not_threatened,Cynodon dactylon
Cynoglossum,cheirifolium cheirifolium,LC,not_threatened,Cynoglossum cheirifolium cheirifolium
Cynoglossum,cheirifolium heterocarpum,LC,not_threatened,Cynoglossum cheirifolium heterocarpum
Cynoglossum,clandestinum,LC,not_threatened,Cynoglossum clandestinum
Cynoglossum,creticum,LC,not_threatened,Cynoglossum creticum
Cynoglossum,dioscoridis,LC,not_threatened,Cynoglossum dioscoridis
Cynoglossum,germanicum pellucidum,NT,not_threatened,Cynoglossum germanicum pellucidum
Cynoglossum,melananthum,LC,not_threatened,Cynoglossum melananthum
Cynoglossum,officinale,LC,not_threatened,Cynoglossum officinale
Cynoglossum,pustulatum,LC,not_threatened,Cynoglossum pustulatum
Cynomorium,coccineum coccineum,LC,not_threatened,Cynomorium coccineum coccineum
Cynosurus,cristatus,LC,not_threatened,Cynosurus cristatus
Cynosurus,echinatus,LC,not_threatened,Cynosurus echinatus
Cynosurus,elegans,LC,not_threatened,Cynosurus elegans
Cyperus,capitatus,LC,not_threatened,Cyperus capitatus
Cyperus,difformis,LC,not_threatened,Cyperus difformis
Cyperus,distachyos,LC,not_threatened,Cyperus distachyos
Cyperus,esculentus,LC,not_threatened,Cyperus esculentus
Cyperus,fuscus,LC,not_threatened,Cyperus fuscus
Cyperus,glomeratus,EN,threatened,Cyperus glomeratus
Cyperus,involucratus,LC,not_threatened,Cyperus involucratus
Cyperus,longus,LC,not_threatened,Cyperus longus
Cyperus,michelianus,LC,not_threatened,Cyperus michelianus
Cyperus,rotundus,LC,not_threatened,Cyperus rotundus
Cyperus,serotinus,NT,not_threatened,Cyperus serotinus
Cypripedium,calceolus,EN,threatened,Cypripedium calceolus
Cystopteris,dickieana,LC,not_threatened,Cystopteris dickieana
Cystopteris,fragilis alpina,LC,not_threatened,Cystopteris fragilis alpina
Cystopteris,fragilis fragilis,LC,not_threatened,Cystopteris fragilis fragilis
Cystopteris,fragilis huteri,LC,not_threatened,Cystopteris fragilis huteri
Cystopteris,montana,NT,not_threatened,Cystopteris montana
Cystopteris,viridula,LC,not_threatened,Cystopteris viridula
Cytinus,hypocistis hypocistis,LC,not_threatened,Cytinus hypocistis hypocistis
Cytinus,hypocistis macranthus,LC,not_threatened,Cytinus hypocistis macranthus
Cytinus,ruber,LC,not_threatened,Cytinus ruber
Cytisophyllum,sessilifolium,LC,not_threatened,Cytisophyllum sessilifolium
Cytisus,arboreus baeticus,LC,not_threatened,Cytisus arboreus baeticus
Cytisus,arboreus catalaunicus,DD,not_threatened,Cytisus arboreus catalaunicus
Cytisus,cantabricus,LC,not_threatened,Cytisus cantabricus
Cytisus,commutatus,LC,not_threatened,Cytisus commutatus
Cytisus,decumbens,VU,threatened,Cytisus decumbens
Cytisus,fontanesii fontanesii,LC,not_threatened,Cytisus fontanesii fontanesii
Cytisus,fontanesii plumosus,EN,threatened,Cytisus fontanesii plumosus
Cytisus,galianoi,NT,not_threatened,Cytisus galianoi
Cytisus,grandiflorus cabezudoi,VU,threatened,Cytisus grandiflorus cabezudoi
Cytisus,grandiflorus grandiflorus,LC,not_threatened,Cytisus grandiflorus grandiflorus
Cytisus,insularis,EN,threatened,Cytisus insularis
Cytisus,lotoides,NT,not_threatened,Cytisus lotoides
Cytisus,malacitanus,NT,not_threatened,Cytisus malacitanus
Cytisus,multiflorus,LC,not_threatened,Cytisus multiflorus
Cytisus,oromediterraneus,LC,not_threatened,Cytisus oromediterraneus
Cytisus,scoparius reverchonii,LC,not_threatened,Cytisus scoparius reverchonii
Cytisus,scoparius scoparius,LC,not_threatened,Cytisus scoparius scoparius
Cytisus,striatus,LC,not_threatened,Cytisus striatus
Cytisus,villosus,LC,not_threatened,Cytisus villosus
Daboecia,cantabrica,LC,not_threatened,Daboecia cantabrica
Dactylis,glomerata glomerata,LC,not_threatened,Dactylis glomerata glomerata
Dactylis,glomerata hispanica,LC,not_threatened,Dactylis glomerata hispanica
Dactylis,glomerata juncinella,LC,not_threatened,Dactylis glomerata juncinella
Dactylorhiza,cantabrica,VU,threatened,Dactylorhiza cantabrica
Dactylorhiza,elata,LC,not_threatened,Dactylorhiza elata
Dactylorhiza,fuchsii,LC,not_threatened,Dactylorhiza fuchsii
Dactylorhiza,incarnata,LC,not_threatened,Dactylorhiza incarnata
Dactylorhiza,insularis,LC,not_threatened,Dactylorhiza insularis
Dactylorhiza,maculata,LC,not_threatened,Dactylorhiza maculata
Dactylorhiza,majalis,LC,not_threatened,Dactylorhiza majalis
Dactylorhiza,sambucina,LC,not_threatened,Dactylorhiza sambucina
Dactylorhiza,sulphurea,LC,not_threatened,Dactylorhiza sulphurea
Damasonium,bourgaei,LC,not_threatened,Damasonium bourgaei
Damasonium,polyspermum,LC,not_threatened,Damasonium polyspermum
Danthonia,decumbens,LC,not_threatened,Danthonia decumbens
Daphne,alpina,EN,threatened,Daphne alpina
Daphne,cneorum,LC,not_threatened,Daphne cneorum
Daphne,gnidium,LC,not_threatened,Daphne gnidium
Daphne,laureola,LC,not_threatened,Daphne laureola
Daphne,mezereum,LC,not_threatened,Daphne mezereum
Daphne,oleoides,LC,not_threatened,Daphne oleoides
Daucus,arcanus,EN,threatened,Daucus arcanus
Daucus,aureus,LC,not_threatened,Daucus aureus
Daucus,carota cantabricus,LC,not_threatened,Daucus carota cantabricus
Daucus,carota carota,LC,not_threatened,Daucus carota carota
Daucus,carota commutatus,NT,not_threatened,Daucus carota commutatus
Daucus,carota gummifer,LC,not_threatened,Daucus carota gummifer
Daucus,carota hispanicus,LC,not_threatened,Daucus carota hispanicus
Daucus,carota maximus,LC,not_threatened,Daucus carota maximus
Daucus,crinitus,LC,not_threatened,Daucus crinitus
Daucus,durieua,LC,not_threatened,Daucus durieua
Daucus,muricatus,LC,not_threatened,Daucus muricatus
Daucus,setifolius,LC,not_threatened,Daucus setifolius
Davallia,canariensis,LC,not_threatened,Davallia canariensis
Daveaua,anthemoides,EN,threatened,Daveaua anthemoides
Delphinium,bolosii,EN,threatened,Delphinium bolosii
Delphinium,emarginatum emarginatum,VU,threatened,Delphinium emarginatum emarginatum
Delphinium,emarginatum nevadense,VU,threatened,Delphinium emarginatum nevadense
Delphinium,fissum fontqueri,LC,not_threatened,Delphinium fissum fontqueri
Delphinium,fissum sordidum,EN,threatened,Delphinium fissum sordidum
Delphinium,gracile,LC,not_threatened,Delphinium gracile
Delphinium,halteratum halteratum,LC,not_threatened,Delphinium halteratum halteratum
Delphinium,halteratum verdunense,LC,not_threatened,Delphinium halteratum verdunense
Delphinium,mansanetianum,EN,threatened,Delphinium mansanetianum
Delphinium,montanum,VU,threatened,Delphinium montanum
Delphinium,nanum,LC,not_threatened,Delphinium nanum
Delphinium,staphisagria,LC,not_threatened,Delphinium staphisagria
Deschampsia,cespitosa cespitosa,LC,not_threatened,Deschampsia cespitosa cespitosa
Deschampsia,cespitosa media,LC,not_threatened,Deschampsia cespitosa media
Deschampsia,cespitosa subtriflora,NT,not_threatened,Deschampsia cespitosa subtriflora
Deschampsia,flexuosa,LC,not_threatened,Deschampsia flexuosa
Deschampsia,setacea,EN,threatened,Deschampsia setacea
Descurainia,sophia,LC,not_threatened,Descurainia sophia
Desmazeria,marina,LC,not_threatened,Desmazeria marina
Desmazeria,rigida hemipoa,LC,not_threatened,Desmazeria rigida hemipoa
Desmazeria,rigida rigida,LC,not_threatened,Desmazeria rigida rigida
Dethawia,splendens cantabrica,VU,threatened,Dethawia splendens cantabrica
Dethawia,splendens splendens,NT,not_threatened,Dethawia splendens splendens
Dianthus,algetanus algetanus,LC,not_threatened,Dianthus algetanus algetanus
Dianthus,algetanus turolensis,LC,not_threatened,Dianthus algetanus turolensis
Dianthus,anticarius anticarius,NE,not_threatened,Dianthus anticarius anticarius
Dianthus,anticarius saorinii,VU,threatened,Dianthus anticarius saorinii
Dianthus,armeria armeria,LC,not_threatened,Dianthus armeria armeria
Dianthus,barbatus barbatus,NT,not_threatened,Dianthus barbatus barbatus
Dianthus,benearnensis,NT,not_threatened,Dianthus benearnensis
Dianthus,boissieri,LC,not_threatened,Dianthus boissieri
Dianthus,broteri,LC,not_threatened,Dianthus broteri
Dianthus,carthusianorum carthusianorum,NT,not_threatened,Dianthus carthusianorum carthusianorum
Dianthus,charidemi,VU,threatened,Dianthus charidemi
Dianthus,costae,NT,not_threatened,Dianthus costae
Dianthus,crassipes,LC,not_threatened,Dianthus crassipes
