Genus,Epithet,Status,threat_category,species
Fumaria,bastardii,LC,not_threatened,Fumaria bastardii
Fumaria,bracteosa,LC,not_threatened,Fumaria bracteosa
Fumaria,capreolata,LC,not_threatened,Fumaria capreolata
Fumaria,densiflora,LC,not_threatened,Fumaria densiflora
Fumaria,faurei,LC,not_threatened,Fumaria faurei
Fumaria,gaillardotii,LC,not_threatened,Fumaria gaillardotii
Fumaria,macrosepala macrosepala,LC,not_threatened,Fumaria macrosepala macrosepala
Fumaria,melillaica,LC,not_threatened,Fumaria melillaica
Fumaria,mirabilis,LC,not_threatened,Fumaria mirabilis
Fumaria,muralis,LC,not_threatened,Fumaria muralis
Fumaria,officinalis officinalis,LC,not_threatened,Fumaria officinalis officinalis
Fumaria,officinalis wirtgenii,LC,not_threatened,Fumaria officinalis wirtgenii
Fumaria,parviflora,LC,not_threatened,Fumaria parviflora
Fumaria,petteri calcarata,LC,not_threatened,Fumaria petteri calcarata
Fumaria,pugsleyana,LC,not_threatened,Fumaria pugsleyana
Fumaria,reuteri,LC,not_threatened,Fumaria reuteri
Fumaria,rupestris rupestris,LC,not_threatened,Fumaria rupestris rupestris
Fumaria,segetalis,LC,not_threatened,Fumaria segetalis
Fumaria,sepium,LC,not_threatened,Fumaria sepium
Fumaria,vaillantii,LC,not_threatened,Fumaria vaillantii
Gagea,algeriensis,LC,not_threatened,Gagea algeriensis
Gagea,bohemica saxatilis,LC,not_threatened,Gagea bohemica saxatilis
Gagea,durieui,LC,not_threatened,Gagea durieui
Gagea,elliptica,LC,not_threatened,Gagea elliptica
Gagea,fragifera,NT,not_threatened,Gagea fragifera
Gagea,lacaitae,LC,not_threatened,Gagea lacaitae
Gagea,nevadensis,NT,not_threatened,Gagea nevadensis
Gagea,pratensis,LC,not_threatened,Gagea pratensis
Gagea,reverchonii,LC,not_threatened,Gagea reverchonii
Galactites,tomentosa,LC,not_threatened,Galactites tomentosa
Galeopsis,angustifolia,DD,not_threatened,Galeopsis angustifolia
Galium,aparine aparine,LC,not_threatened,Galium aparine aparine
Galium,aparine spurium,LC,not_threatened,Galium aparine spurium
Galium,baeticum,VU,threatened,Galium baeticum
Galium,boissieranum,VU,threatened,Galium boissieranum
Galium,broterianum,LC,not_threatened,Galium broterianum
Galium,concatenatum,EN,threatened,Galium concatenatum
Galium,ephedroides,VU,threatened,Galium ephedroides
Galium,erythrorrhizon,NT,not_threatened,Galium erythrorrhizon
Galium,estebanii,LC,not_threatened,Galium estebanii
Galium,glaucum murcicum,EN,threatened,Galium glaucum murcicum
Galium,lucidum fruticescens,LC,not_threatened,Galium lucidum fruticescens
Galium,lucidum lucidum,LC,not_threatened,Galium lucidum lucidum
Galium,minutulum,LC,not_threatened,Galium minutulum
Galium,mollugo erectum,LC,not_threatened,Galium mollugo erectum
Galium,moralesianum,EN,threatened,Galium moralesianum
Galium,murale,LC,not_threatened,Galium murale
Galium,nevadense,NT,not_threatened,Galium nevadense
Galium,palustre,LC,not_threatened,Galium palustre
Galium,papillosum papillosum,LC,not_threatened,Galium papillosum papillosum
Galium,parisiense divaricatum,LC,not_threatened,Galium parisiense divaricatum
Galium,parisiense parisiense,LC,not_threatened,Galium parisiense parisiense
Galium,pruinosum,DD,not_threatened,Galium pruinosum
Galium,pulvinatum,EN,threatened,Galium pulvinatum
Galium,pyrenaicum,LC,not_threatened,Galium pyrenaicum
Galium,rosellum,VU,threatened,Galium rosellum
Galium,scabrum,NT,not_threatened,Galium scabrum
Galium,setaceum,LC,not_threatened,Galium setaceum
Galium,tricornutum,LC,not_threatened,Galium tricornutum
Galium,tunetanum,CR,threatened,Galium tunetanum
Galium,valentinum,VU,threatened,Galium valentinum
Galium,verrucosum verrucosum,LC,not_threatened,Galium verrucosum verrucosum
Galium,verticillatum,LC,not_threatened,Galium verticillatum
Galium,verum,LC,not_threatened,Galium verum
Galium,viridiflorum,VU,threatened,Galium viridiflorum
Galium,viscosum,VU,threatened,Galium viscosum
Garidella,nigellastrum,DD,not_threatened,Garidella nigellastrum
Gastridium,phleoides,LC,not_threatened,Gastridium phleoides
Gastridium,ventricosum,LC,not_threatened,Gastridium ventricosum
Gaudinia,fragilis,LC,not_threatened,Gaudinia fragilis
Genista,cinerea,LC,not_threatened,Genista cinerea
Genista,florida,LC,not_threatened,Genista florida
Genista,haenseleri,EN,threatened,Genista haenseleri
Genista,hirsuta hirsuta,LC,not_threatened,Genista hirsuta hirsuta
Genista,hirsuta lanuginosa,LC,not_threatened,Genista hirsuta lanuginosa
Genista,jimenezii,LC,not_threatened,Genista jimenezii
Genista,longipes longipes,LC,not_threatened,Genista longipes longipes
Genista,longipes viciosoi,VU,threatened,Genista longipes viciosoi
Genista,polyanthos,LC,not_threatened,Genista polyanthos
Genista,pseudopilosa,LC,not_threatened,Genista pseudopilosa
Genista,pumila pumila,LC,not_threatened,Genista pumila pumila
Genista,ramosissima,LC,not_threatened,Genista ramosissima
Genista,scorpius,LC,not_threatened,Genista scorpius
Genista,spartioides,LC,not_threatened,Genista spartioides
Genista,tournefortii tournefortii,VU,threatened,Genista tournefortii tournefortii
Genista,triacanthos,LC,not_threatened,Genista triacanthos
Genista,tridens tridens,LC,not_threatened,Genista tridens tridens
Genista,umbellata equisetiformis,LC,not_threatened,Genista umbellata equisetiformis
Genista,umbellata umbellata,LC,not_threatened,Genista umbellata umbellata
Genista,versicolor,LC,not_threatened,Genista versicolor
Gennaria,diphylla,VU,threatened,Gennaria diphylla
Gentiana,alpini,VU,threatened,Gentiana alpini
Gentiana,boryi,VU,threatened,Gentiana boryi
Gentiana,lutea lutea,CR,threatened,Gentiana lutea lutea
Gentiana,pneumonanthe depressa,VU,threatened,Gentiana pneumonanthe depressa
Gentiana,sierrae,VU,threatened,Gentiana sierrae
Geranium,cataractarum,VU,threatened,Geranium cataractarum
Geranium,cazorlense,CR,threatened,Geranium cazorlense
Geranium,columbinum,LC,not_threatened,Geranium columbinum
Geranium,dissectum,LC,not_threatened,Geranium dissectum
Geranium,divaricatum,NT,not_threatened,Geranium divaricatum
Geranium,lucidum,LC,not_threatened,Geranium lucidum
Geranium,malviflorum,LC,not_threatened,Geranium malviflorum
Geranium,molle,LC,not_threatened,Geranium molle
Geranium,purpureum,LC,not_threatened,Geranium purpureum
Geranium,pyrenaicum pyrenaicum,LC,not_threatened,Geranium pyrenaicum pyrenaicum
Geranium,robertianum,LC,not_threatened,Geranium robertianum
Geranium,rotundifolium,LC,not_threatened,Geranium rotundifolium
Geranium,sylvaticum,NT,not_threatened,Geranium sylvaticum
Geropogon,hybridus,LC,not_threatened,Geropogon hybridus
Geum,heterocarpum,LC,not_threatened,Geum heterocarpum
Geum,rivale,LC,not_threatened,Geum rivale
Geum,sylvaticum,LC,not_threatened,Geum sylvaticum
Geum,urbanum,LC,not_threatened,Geum urbanum
Gladiolus,communis,LC,not_threatened,Gladiolus communis
Gladiolus,italicus,LC,not_threatened,Gladiolus italicus
Glandora,nitida,EN,threatened,Glandora nitida
Glandora,prostrata lusitanica,LC,not_threatened,Glandora prostrata lusitanica
Glaucium,corniculatum,LC,not_threatened,Glaucium corniculatum
Glaucium,flavum,LC,not_threatened,Glaucium flavum
Glebionis,coronaria,LC,not_threatened,Glebionis coronaria
Glebionis,segetum,LC,not_threatened,Glebionis segetum
Glechoma,hederacea,DD,not_threatened,Glechoma hederacea
Glinus,lotoides,LC,not_threatened,Glinus lotoides
Globularia,alypum,LC,not_threatened,Globularia alypum
Globularia,spinosa,LC,not_threatened,Globularia spinosa
Globularia,vulgaris,NT,not_threatened,Globularia vulgaris
Glossopappus,macrotus,LC,not_threatened,Glossopappus macrotus
Glyceria,declinata,LC,not_threatened,Glyceria declinata
Glyceria,notata,LC,not_threatened,Glyceria notata
Glycyrrhiza,glabra,LC,not_threatened,Glycyrrhiza glabra
Gnaphalium,supinum,VU,threatened,Gnaphalium supinum
Gratiola,linifolia,NT,not_threatened,Gratiola linifolia
Groenlandia,densa,DD,not_threatened,Groenlandia densa
Guillonea,scabra canescens,LC,not_threatened,Guillonea scabra canescens
Guiraoa,arvensis,VU,threatened,Guiraoa arvensis
Gymnadenia,conopsea,VU,threatened,Gymnadenia conopsea
Gymnocarpium,robertianum,EN,threatened,Gymnocarpium robertianum
Gynandriris,sisyrinchium,LC,not_threatened,Gynandriris sisyrinchium
Gypsophila,montserrati,VU,threatened,Gypsophila montserrati
Gypsophila,struthium struthium,LC,not_threatened,Gypsophila struthium struthium
Gypsophila,tomentosa,VU,threatened,Gypsophila tomentosa
Hainardia,cylindrica,LC,not_threatened,Hainardia cylindrica
Halimione,portulacoides,NT,not_threatened,Halimione portulacoides
Halimium,atriplicifolium atriplicifolium,NT,not_threatened,Halimium atriplicifolium atriplicifolium
Halimium,calycinum,LC,not_threatened,Halimium calycinum
Halimium,halimifolium halimifolium,LC,not_threatened,Halimium halimifolium halimifolium
Halimium,lasianthum lasianthum,LC,not_threatened,Halimium lasianthum lasianthum
Halimium,ocymoides,LC,not_threatened,Halimium ocymoides
Halimium,umbellatum viscosum,NT,not_threatened,Halimium umbellatum viscosum
Halocnemum,strobilaceum,CR,threatened,Halocnemum strobilaceum
Halogeton,sativus,LC,not_threatened,Halogeton sativus
Halopeplis,amplexicaulis,NT,not_threatened,Halopeplis amplexicaulis
Hammada,articulata,LC,not_threatened,Hammada articulata
Haplophyllum,bastetanum,CR,threatened,Haplophyllum bastetanum
Haplophyllum,linifolium,VU,threatened,Haplophyllum linifolium
Haplophyllum,rosmarinifolium,VU,threatened,Haplophyllum rosmarinifolium
Hedera,helix helix,LC,not_threatened,Hedera helix helix
Hedera,helix rhizomatifera,LC,not_threatened,Hedera helix rhizomatifera
Hedera,hibernica,LC,not_threatened,Hedera hibernica
Hedera,maderensis iberica,LC,not_threatened,Hedera maderensis iberica
Hedypnois,arenaria,VU,threatened,Hedypnois arenaria
Hedypnois,rhagadioloides,LC,not_threatened,Hedypnois rhagadioloides
Hedysarum,boveanum costaetalentii,DD,not_threatened,Hedysarum boveanum costaetalentii
Hedysarum,boveanum europaeum,LC,not_threatened,Hedysarum boveanum europaeum
Hedysarum,glomeratum,LC,not_threatened,Hedysarum glomeratum
Hedysarum,spinosissimum,LC,not_threatened,Hedysarum spinosissimum
Helianthemum,aegyptiacum,LC,not_threatened,Helianthemum aegyptiacum
Helianthemum,almeriense,LC,not_threatened,Helianthemum almeriense
Helianthemum,alypoides,VU,threatened,Helianthemum alypoides
Helianthemum,angustatum,LC,not_threatened,Helianthemum angustatum
Helianthemum,apenninum apenninum,LC,not_threatened,Helianthemum apenninum apenninum
Helianthemum,apenninum cavanillesianum,LC,not_threatened,Helianthemum apenninum cavanillesianum
Helianthemum,apenninum estevei,VU,threatened,Helianthemum apenninum estevei
Helianthemum,apenninum stoechadifolium,LC,not_threatened,Helianthemum apenninum stoechadifolium
Helianthemum,apenninum suffruticosum,LC,not_threatened,Helianthemum apenninum suffruticosum
Helianthemum,asperum,LC,not_threatened,Helianthemum asperum
Helianthemum,cinereum cinereum,LC,not_threatened,Helianthemum cinereum cinereum
Helianthemum,cinereum guadiccianum,NT,not_threatened,Helianthemum cinereum guadiccianum
Helianthemum,cinereum rotundifolium,LC,not_threatened,Helianthemum cinereum rotundifolium
Helianthemum,frigidulum,VU,threatened,Helianthemum frigidulum
Helianthemum,hirtum,LC,not_threatened,Helianthemum hirtum
Helianthemum,ledifolium,LC,not_threatened,Helianthemum ledifolium
Helianthemum,marifolium andalusicum,LC,not_threatened,Helianthemum marifolium andalusicum
Helianthemum,marifolium marifolium,LC,not_threatened,Helianthemum marifolium marifolium
Helianthemum,marifolium origanifolium,NT,not_threatened,Helianthemum marifolium origanifolium
Helianthemum,neopiliferum,NT,not_threatened,Helianthemum neopiliferum
Helianthemum,nummularium,NT,not_threatened,Helianthemum nummularium
Helianthemum,oelandicum incanum,NT,not_threatened,Helianthemum oelandicum incanum
Helianthemum,pannosum,VU,threatened,Helianthemum pannosum
Helianthemum,papillare,LC,not_threatened,Helianthemum papillare
Helianthemum,raynaudii,EN,threatened,Helianthemum raynaudii
Helianthemum,salicifolium,LC,not_threatened,Helianthemum salicifolium
Helianthemum,sanguineum,NT,not_threatened,Helianthemum sanguineum
Helianthemum,squamatum,LC,not_threatened,Helianthemum squamatum
Helianthemum,syriacum,LC,not_threatened,Helianthemum syriacum
Helianthemum,violaceum,LC,not_threatened,Helianthemum violaceum
Helianthemum,viscarium,NT,not_threatened,Helianthemum viscarium
Helianthemum,viscidulum,NT,not_threatened,Helianthemum viscidulum
Helichrysum,italicum serotinum,LC,not_threatened,Helichrysum italicum serotinum
Helichrysum,stoechas,LC,not_threatened,Helichrysum stoechas
Helictotrichon,filifolium arundanum,VU,threatened,Helictotrichon filifolium arundanum
Helictotrichon,filifolium filifolium,NT,not_threatened,Helictotrichon filifolium filifolium
Helictotrichon,sarracenorum,VU,threatened,Helictotrichon sarracenorum
Helictotrichon,sedenense sedenense,DD,not_threatened,Helictotrichon sedenense sedenense
Heliotropium,europaeum,LC,not_threatened,Heliotropium europaeum
Heliotropium,supinum,LC,not_threatened,Heliotropium supinum
Helleborus,foetidus,LC,not_threatened,Helleborus foetidus
Helminthotheca,comosa comosa,LC,not_threatened,Helminthotheca comosa comosa
Helminthotheca,echioides,LC,not_threatened,Helminthotheca echioides
Hepatica,nobilis,VU,threatened,Hepatica nobilis
Heracleum,sphondylium,LC,not_threatened,Heracleum sphondylium
Herniaria,baetica,LC,not_threatened,Herniaria baetica
Herniaria,boissieri boissieri,NT,not_threatened,Herniaria boissieri boissieri
Herniaria,cinerea,LC,not_threatened,Herniaria cinerea
Herniaria,fontanesii almeriana,NT,not_threatened,Herniaria fontanesii almeriana
Herniaria,fruticosa,LC,not_threatened,Herniaria fruticosa
Herniaria,glabra,LC,not_threatened,Herniaria glabra
Herniaria,hirsuta hirsuta,LC,not_threatened,Herniaria hirsuta hirsuta
Herniaria,lusitanica lusitanica,LC,not_threatened,Herniaria lusitanica lusitanica
Herniaria,scabrida,LC,not_threatened,Herniaria scabrida
Hesperis,laciniata,LC,not_threatened,Hesperis laciniata
Heteropogon,contortus,NT,not_threatened,Heteropogon contortus
Hieracium,amplexicaule,LC,not_threatened,Hieracium amplexicaule
Hieracium,aragonense,NT,not_threatened,Hieracium aragonense
Hieracium,baeticum,VU,threatened,Hieracium baeticum
Hieracium,elisaeanum,LC,not_threatened,Hieracium elisaeanum
Hieracium,glaucinum,DD,not_threatened,Hieracium glaucinum
Hieracium,spathulatum,NT,not_threatened,Hieracium spathulatum
Hieracium,texedense,CR,threatened,Hieracium texedense
Himantoglossum,hircinum,LC,not_threatened,Himantoglossum hircinum
Hippocrepis,biflora,LC,not_threatened,Hippocrepis biflora
Hippocrepis,bourgaei,LC,not_threatened,Hippocrepis bourgaei
Hippocrepis,castroviejoi,VU,threatened,Hippocrepis castroviejoi
Hippocrepis,ciliata,LC,not_threatened,Hippocrepis ciliata
Hippocrepis,eriocarpa,VU,threatened,Hippocrepis eriocarpa
Hippocrepis,fruticescens,LC,not_threatened,Hippocrepis fruticescens
Hippocrepis,multisiliquosa,LC,not_threatened,Hippocrepis multisiliquosa
Hippocrepis,nevadensis,VU,threatened,Hippocrepis nevadensis
Hippocrepis,prostrata,CR,threatened,Hippocrepis prostrata
Hippocrepis,rupestris,LC,not_threatened,Hippocrepis rupestris
Hippocrepis,scabra,LC,not_threatened,Hippocrepis scabra
Hippocrepis,squamata,LC,not_threatened,Hippocrepis squamata
Hippocrepis,taveramendozae,CR,threatened,Hippocrepis taveramendozae
Hirschfeldia,incana,LC,not_threatened,Hirschfeldia incana
Hohenackeria,exscapa,VU,threatened,Hohenackeria exscapa
Holcus,annuus setiglumis,LC,not_threatened,Holcus annuus setiglumis
Holcus,caespitosus,NT,not_threatened,Holcus caespitosus
Holcus,grandiflorus,EN,threatened,Holcus grandiflorus
Holcus,mollis mollis,NT,not_threatened,Holcus mollis mollis
Holosteum,umbellatum,LC,not_threatened,Holosteum umbellatum
Hordeum,bulbosum,LC,not_threatened,Hordeum bulbosum
Hordeum,geniculatum,LC,not_threatened,Hordeum geniculatum
Hordeum,marinum,LC,not_threatened,Hordeum marinum
Hordeum,murinum leporinum,LC,not_threatened,Hordeum murinum leporinum
Hordeum,murinum murinum,LC,not_threatened,Hordeum murinum murinum
Hormathophylla,baetica,VU,threatened,Hormathophylla baetica
Hormathophylla,cadevalliana,VU,threatened,Hormathophylla cadevalliana
Hormathophylla,lapeyrousiana angustifolia,NT,not_threatened,Hormathophylla lapeyrousiana angustifolia
Hormathophylla,longicaulis,LC,not_threatened,Hormathophylla longicaulis
Hormathophylla,reverchonii,VU,threatened,Hormathophylla reverchonii
Hormathophylla,spinosa,LC,not_threatened,Hormathophylla spinosa
Hornungia,petraea petraea,LC,not_threatened,Hornungia petraea petraea
Humulus,lupulus,NT,not_threatened,Humulus lupulus
Hyacinthoides,hispanica,LC,not_threatened,Hyacinthoides hispanica
Hyacinthoides,reverchonii,VU,threatened,Hyacinthoides reverchonii
Hydrocotyle,vulgaris,DD,not_threatened,Hydrocotyle vulgaris
Hymenocarpos,cornicina,LC,not_threatened,Hymenocarpos cornicina
Hymenocarpos,hamosus,LC,not_threatened,Hymenocarpos hamosus
Hymenocarpos,lotoides,LC,not_threatened,Hymenocarpos lotoides
Hymenolobus,procumbens pauciflorus,LC,not_threatened,Hymenolobus procumbens pauciflorus
Hymenolobus,procumbens procumbens,LC,not_threatened,Hymenolobus procumbens procumbens
Hymenostemma,pseudoanthemis,VU,threatened,Hymenostemma pseudoanthemis
Hyoscyamus,albus,LC,not_threatened,Hyoscyamus albus
Hyoscyamus,niger,NT,not_threatened,Hyoscyamus niger
Hyoseris,radiata,LC,not_threatened,Hyoseris radiata
Hyoseris,scabra,LC,not_threatened,Hyoseris scabra
Hyparrhenia,hirta,LC,not_threatened,Hyparrhenia hirta
Hyparrhenia,sinaica,LC,not_threatened,Hyparrhenia sinaica
Hypecoum,imberbe,LC,not_threatened,Hypecoum imberbe
Hypecoum,pendulum,LC,not_threatened,Hypecoum pendulum
Hypecoum,procumbens,LC,not_threatened,Hypecoum procumbens
Hypericum,androsaemum,DD,not_threatened,Hypericum androsaemum
Hypericum,caprifolium,NT,not_threatened,Hypericum caprifolium
Hypericum,elongatum callithyrsum,NT,not_threatened,Hypericum elongatum callithyrsum
Hypericum,ericoides ericoides,LC,not_threatened,Hypericum ericoides ericoides
Hypericum,humifusum,LC,not_threatened,Hypericum humifusum
Hypericum,hyssopifolium,LC,not_threatened,Hypericum hyssopifolium
Hypericum,montanum,NT,not_threatened,Hypericum montanum
Hypericum,perfoliatum,LC,not_threatened,Hypericum perfoliatum
Hypericum,perforatum angustifolium,LC,not_threatened,Hypericum perforatum angustifolium
Hypericum,perforatum perforatum,LC,not_threatened,Hypericum perforatum perforatum
Hypericum,pubescens,LC,not_threatened,Hypericum pubescens
Hypericum,robertii,EN,threatened,Hypericum robertii
Hypericum,tetrapterum,LC,not_threatened,Hypericum tetrapterum
Hypericum,tomentosum,NT,not_threatened,Hypericum tomentosum
Hypericum,undulatum,LC,not_threatened,Hypericum undulatum
Hypochaeris,achyrophorus,LC,not_threatened,Hypochaeris achyrophorus
Hypochaeris,glabra,LC,not_threatened,Hypochaeris glabra
Hypochaeris,radicata,LC,not_threatened,Hypochaeris radicata
